/home/seth/dev/cytools_project/venv/lib/python3.13/site-packages/cytools/config.py:154: UserWarning: 
**************************************************************
Warning: You have enabled experimental features of CYTools.
Some of these features may be broken or not fully tested,
and they may undergo significant changes in future versions.
**************************************************************

  warnings.warn(
========================================================================
  B-01: SCAN χ=-6 POLYTOPES FOR h⁰ ≥ 3 LINE BUNDLES
  Method: Verified Koszul + lattice-point counting
========================================================================


────────────────────────────────────────────────────────────
  h11=13, h21=16  —  3 polytopes
  poly   3: n_toric=16, h11_eff=11,  330 χ=3 bundles, max h⁰=8 ★★★ HIT ★★★ [NF]
  poly   4: n_toric=16, h11_eff=11,  718 χ=3 bundles, max h⁰=12 ★★★ HIT ★★★ [NF]
  poly   5: n_toric=16, h11_eff= 9,  230 χ=3 bundles, max h⁰=8 ★★★ HIT ★★★ [NF]
  poly   6: n_toric=22, h11_eff=17, 1966 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly   7: n_toric=21, h11_eff=15, 3184 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly   8: n_toric=18, h11_eff=13, 1386 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly   9: n_toric=18, h11_eff=13, 1346 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  10: n_toric=24, h11_eff=17, 2270 χ=3 bundles, max h⁰=1
  poly  11: n_toric=22, h11_eff=16, 1032 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  12: n_toric=23, h11_eff=17, 1514 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  13: n_toric=22, h11_eff=16, 1504 χ=3 bundles, max h⁰=1 [NF]
  poly  14: n_toric=23, h11_eff=17, 1660 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  15: n_toric=18, h11_eff=13, 1210 χ=3 bundles, max h⁰=1 [NF]
  poly  16: n_toric=23, h11_eff=16, 1290 χ=3 bundles, max h⁰=1 [NF]
  poly  17: n_toric=21, h11_eff=15, 2454 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  18: n_toric=23, h11_eff=17, 1734 χ=3 bundles, max h⁰=1
  poly  19: n_toric=22, h11_eff=16, 1270 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★ [NF]
  poly  20: n_toric=21, h11_eff=15, 3846 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  21: n_toric=18, h11_eff=13, 1334 χ=3 bundles, max h⁰=13 ★★★ HIT ★★★ [NF]
  poly  22: n_toric=21, h11_eff=15, 2390 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  23: n_toric=19, h11_eff=14, 1678 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  24: n_toric=24, h11_eff=17, 2110 χ=3 bundles, max h⁰=1
  poly  25: n_toric=19, h11_eff=14, 1856 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  26: n_toric=24, h11_eff=17, 1694 χ=3 bundles, max h⁰=1
  poly  27: n_toric=24, h11_eff=17, 1332 χ=3 bundles, max h⁰=1
  poly  28: n_toric=22, h11_eff=17, 1960 χ=3 bundles, max h⁰=2 (h⁰=2)
  poly  29: n_toric=24, h11_eff=17, 1364 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  30: n_toric=16, h11_eff=11,  634 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  31: n_toric=17, h11_eff=12, 1060 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  32: n_toric=18, h11_eff=13, 1214 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  33: n_toric=24, h11_eff=17, 1344 χ=3 bundles, max h⁰=1
  poly  34: n_toric=22, h11_eff=16, 1178 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  35: n_toric=20, h11_eff=14, 2144 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  36: n_toric=21, h11_eff=15, 2740 χ=3 bundles, max h⁰=16 ★★★ HIT ★★★ [NF]
  poly  37: n_toric=24, h11_eff=17, 1720 χ=3 bundles, max h⁰=1
  poly  38: n_toric=19, h11_eff=14, 1566 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  39: n_toric=16, h11_eff=11,  496 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  40: n_toric=24, h11_eff=17, 1164 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  41: n_toric=21, h11_eff=15, 2650 χ=3 bundles, max h⁰=12 ★★★ HIT ★★★ [NF]
  poly  42: n_toric=19, h11_eff=14, 1404 χ=3 bundles, max h⁰=12 ★★★ HIT ★★★ [NF]
  poly  43: n_toric=16, h11_eff=11,  396 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  44: n_toric=23, h11_eff=16, 1482 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  45: n_toric=19, h11_eff=13, 1138 χ=3 bundles, max h⁰=9 ★★★ HIT ★★★ [NF]
  poly  46: n_toric=18, h11_eff=13, 1336 χ=3 bundles, max h⁰=1 [NF]
  poly  47: n_toric=19, h11_eff=13, 1572 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  48: n_toric=20, h11_eff=13, 1536 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  49: n_toric=20, h11_eff=15, 2648 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  50: n_toric=19, h11_eff=14, 1624 χ=3 bundles, max h⁰=1 [NF]
  poly  51: n_toric=19, h11_eff=14, 1950 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  52: n_toric=19, h11_eff=14, 1800 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  53: n_toric=19, h11_eff=14, 1968 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  54: n_toric=19, h11_eff=14, 1634 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★ [NF]
  poly  55: n_toric=20, h11_eff=15, 2140 χ=3 bundles, max h⁰=1 [NF]
  poly  56: n_toric=21, h11_eff=16, 1554 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  57: n_toric=19, h11_eff=14, 1784 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  58: n_toric=18, h11_eff=13, 1878 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  59: n_toric=21, h11_eff=15, 2480 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  60: n_toric=20, h11_eff=15, 2188 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  61: n_toric=20, h11_eff=15, 3054 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  62: n_toric=19, h11_eff=14, 2040 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  63: n_toric=18, h11_eff=13, 1510 χ=3 bundles, max h⁰=12 ★★★ HIT ★★★ [NF]
  poly  64: n_toric=20, h11_eff=14, 1744 χ=3 bundles, max h⁰=1 [NF]
  poly  65: n_toric=20, h11_eff=14, 1608 χ=3 bundles, max h⁰=1 [NF]
  poly  66: n_toric=20, h11_eff=15, 2192 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  67: n_toric=24, h11_eff=17, 1332 χ=3 bundles, max h⁰=1
  poly  68: n_toric=20, h11_eff=15, 2444 χ=3 bundles, max h⁰=1 [NF]
  poly  69: n_toric=23, h11_eff=17, 1714 χ=3 bundles, max h⁰=1
  poly  70: n_toric=20, h11_eff=15, 3158 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  71: n_toric=21, h11_eff=16, 1228 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  72: n_toric=20, h11_eff=15, 2682 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  73: n_toric=23, h11_eff=17, 1578 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  74: n_toric=18, h11_eff=13, 1606 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  75: n_toric=22, h11_eff=16, 1334 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★ [NF]
  poly  76: n_toric=22, h11_eff=16, 1128 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  77: n_toric=25, h11_eff=17, 2042 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  78: n_toric=21, h11_eff=16, 1228 χ=3 bundles, max h⁰=1 [NF]
  poly  79: n_toric=23, h11_eff=17, 1540 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★
  poly  80: n_toric=24, h11_eff=17, 2016 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★
  poly  81: n_toric=20, h11_eff=15, 2164 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  82: n_toric=22, h11_eff=16, 1190 χ=3 bundles, max h⁰=1 [NF]
  poly  83: n_toric=24, h11_eff=17, 1472 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  84: n_toric=22, h11_eff=17, 1056 χ=3 bundles, max h⁰=2 (h⁰=2)
  poly  85: n_toric=21, h11_eff=16, 1290 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  86: n_toric=20, h11_eff=15, 2558 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  87: n_toric=22, h11_eff=17, 1292 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  88: n_toric=23, h11_eff=17, 1910 χ=3 bundles, max h⁰=1
  poly  89: n_toric=19, h11_eff=14, 2394 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  90: n_toric=18, h11_eff=13, 2342 χ=3 bundles, max h⁰=16 ★★★ HIT ★★★ [NF]
  poly  91: n_toric=22, h11_eff=16, 1378 χ=3 bundles, max h⁰=1 [NF]
  poly  92: n_toric=22, h11_eff=16, 1108 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  93: n_toric=20, h11_eff=15, 3344 χ=3 bundles, max h⁰=1 [NF]
  poly  94: n_toric=23, h11_eff=17, 2126 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  95: n_toric=21, h11_eff=15, 1950 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  96: n_toric=18, h11_eff=13, 1282 χ=3 bundles, max h⁰=37 ★★★ HIT ★★★ [NF]
  poly  97: n_toric=23, h11_eff=17, 1478 χ=3 bundles, max h⁰=1
  poly  98: n_toric=22, h11_eff=16, 1432 χ=3 bundles, max h⁰=1 [NF]
  poly  99: n_toric=21, h11_eff=16, 1254 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]

────────────────────────────────────────────────────────────
  h11=18, h21=21  —  100 polytopes
────────────────────────────────────────────────────────────
  poly   0: n_toric=26, h11_eff=18, 2510 χ=3 bundles, max h⁰=1
  poly   1: n_toric=15, h11_eff=10, 1844 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly   2: n_toric=26, h11_eff=18, 2642 χ=3 bundles, max h⁰=1
  poly   3: n_toric=26, h11_eff=18, 2674 χ=3 bundles, max h⁰=1
  poly   4: n_toric=27, h11_eff=18, 1526 χ=3 bundles, max h⁰=1
  poly   5: n_toric=26, h11_eff=18, 2004 χ=3 bundles, max h⁰=1
  poly   6: n_toric=18, h11_eff=12, 1572 χ=3 bundles, max h⁰=22 ★★★ HIT ★★★ [NF]
  poly   7: n_toric=26, h11_eff=18, 1362 χ=3 bundles, max h⁰=2 (h⁰=2)
  poly   8: n_toric=20, h11_eff=14, 2138 χ=3 bundles, max h⁰=16 ★★★ HIT ★★★ [NF]
  poly   9: n_toric=23, h11_eff=16, 1510 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  10: n_toric=25, h11_eff=18, 2348 χ=3 bundles, max h⁰=1
  poly  11: n_toric=23, h11_eff=16,  994 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  12: n_toric=23, h11_eff=16, 1444 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  13: n_toric=24, h11_eff=17, 1816 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  14: n_toric=24, h11_eff=17, 2074 χ=3 bundles, max h⁰=1 [NF]
  poly  15: n_toric=24, h11_eff=17, 1834 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  16: n_toric=25, h11_eff=18, 2478 χ=3 bundles, max h⁰=1
  poly  17: n_toric=25, h11_eff=18, 2228 χ=3 bundles, max h⁰=1
  poly  18: n_toric=25, h11_eff=18, 1958 χ=3 bundles, max h⁰=1
  poly  19: n_toric=25, h11_eff=18, 2624 χ=3 bundles, max h⁰=2 (h⁰=2)
  poly  20: n_toric=25, h11_eff=18, 2414 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  21: n_toric=25, h11_eff=18, 2946 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  22: n_toric=25, h11_eff=18, 2930 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  23: n_toric=22, h11_eff=15, 2092 χ=3 bundles, max h⁰=20 ★★★ HIT ★★★ [NF]
  poly  24: n_toric=22, h11_eff=15, 1804 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  25: n_toric=23, h11_eff=16, 1828 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  26: n_toric=24, h11_eff=17, 2332 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  27: n_toric=25, h11_eff=18, 2142 χ=3 bundles, max h⁰=1
  poly  28: n_toric=25, h11_eff=18, 2162 χ=3 bundles, max h⁰=1
  poly  29: n_toric=24, h11_eff=17, 1784 χ=3 bundles, max h⁰=1 [NF]
  poly  30: n_toric=23, h11_eff=16, 1510 χ=3 bundles, max h⁰=1 [NF]
  poly  31: n_toric=21, h11_eff=14, 1424 χ=3 bundles, max h⁰=20 ★★★ HIT ★★★ [NF]
  poly  32: n_toric=20, h11_eff=14, 1672 χ=3 bundles, max h⁰=30 ★★★ HIT ★★★ [NF]
  poly  33: n_toric=22, h11_eff=15, 1524 χ=3 bundles, max h⁰=1 [NF]
  poly  34: n_toric=18, h11_eff=13, 1344 χ=3 bundles, max h⁰=11 ★★★ HIT ★★★ [NF]
  poly  35: n_toric=15, h11_eff=10,  660 χ=3 bundles, max h⁰=8 ★★★ HIT ★★★ [NF]
  poly  36: n_toric=15, h11_eff=10,  828 χ=3 bundles, max h⁰=16 ★★★ HIT ★★★ [NF]
  poly  37: n_toric=20, h11_eff=15, 1886 χ=3 bundles, max h⁰=1 [NF]
  poly  38: n_toric=24, h11_eff=18, 2588 χ=3 bundles, max h⁰=1
  poly  39: n_toric=22, h11_eff=16, 1164 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  40: n_toric=19, h11_eff=14, 2104 χ=3 bundles, max h⁰=13 ★★★ HIT ★★★ [NF]
  poly  41: n_toric=15, h11_eff=10,  674 χ=3 bundles, max h⁰=17 ★★★ HIT ★★★ [NF]
  poly  42: n_toric=21, h11_eff=15, 2544 χ=3 bundles, max h⁰=8 ★★★ HIT ★★★ [NF]
  poly  43: n_toric=23, h11_eff=16, 1614 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  44: n_toric=24, h11_eff=18, 2446 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★
  poly  45: n_toric=21, h11_eff=15, 2114 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★ [NF]
  poly  46: n_toric=22, h11_eff=16, 1418 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  47: n_toric=22, h11_eff=16, 1342 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  48: n_toric=23, h11_eff=17, 1592 χ=3 bundles, max h⁰=1 [NF]
  poly  49: n_toric=24, h11_eff=18, 2300 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  50: n_toric=24, h11_eff=18, 2100 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  51: n_toric=20, h11_eff=14, 1912 χ=3 bundles, max h⁰=1 [NF]
  poly  52: n_toric=17, h11_eff=12, 1246 χ=3 bundles, max h⁰=1 [NF]
  poly  53: n_toric=26, h11_eff=18, 1344 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★
  poly  54: n_toric=15, h11_eff=10,  748 χ=3 bundles, max h⁰=16 ★★★ HIT ★★★ [NF]
  poly  55: n_toric=20, h11_eff=14, 1818 χ=3 bundles, max h⁰=1 [NF]
  poly  56: n_toric=21, h11_eff=16, 1310 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  57: n_toric=18, h11_eff=12, 1592 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  58: n_toric=23, h11_eff=16, 2192 χ=3 bundles, max h⁰=1 [NF]
  poly  59: n_toric=21, h11_eff=14, 2420 χ=3 bundles, max h⁰=14 ★★★ HIT ★★★ [NF]
  poly  60: n_toric=22, h11_eff=16, 2098 χ=3 bundles, max h⁰=2 (h⁰=2) [NF]
  poly  61: n_toric=21, h11_eff=14, 2042 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  62: n_toric=19, h11_eff=14, 1552 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  63: n_toric=19, h11_eff=14, 2212 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  64: n_toric=26, h11_eff=18, 2078 χ=3 bundles, max h⁰=1
  poly  65: n_toric=23, h11_eff=18, 2328 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  66: n_toric=23, h11_eff=16, 2536 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  67: n_toric=22, h11_eff=16, 1420 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  68: n_toric=23, h11_eff=16, 1534 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  69: n_toric=21, h11_eff=15, 2360 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  70: n_toric=25, h11_eff=18, 1806 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  71: n_toric=24, h11_eff=17, 1586 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  72: n_toric=21, h11_eff=15, 1940 χ=3 bundles, max h⁰=21 ★★★ HIT ★★★ [NF]
  poly  73: n_toric=25, h11_eff=18, 1664 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  74: n_toric=21, h11_eff=15, 1560 χ=3 bundles, max h⁰=20 ★★★ HIT ★★★ [NF]
  poly  75: n_toric=21, h11_eff=15, 2052 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  76: n_toric=21, h11_eff=14, 1656 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  77: n_toric=22, h11_eff=16,  986 χ=3 bundles, max h⁰=1 [NF]
  poly  78: n_toric=23, h11_eff=18, 1734 χ=3 bundles, max h⁰=2 (h⁰=2)
  poly  79: n_toric=23, h11_eff=18, 2198 χ=3 bundles, max h⁰=2 (h⁰=2)
  poly  80: n_toric=23, h11_eff=18, 1786 χ=3 bundles, max h⁰=2 (h⁰=2)
  poly  81: n_toric=23, h11_eff=16, 1654 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  82: n_toric=23, h11_eff=18, 2204 χ=3 bundles, max h⁰=2 (h⁰=2)
  poly  83: n_toric=23, h11_eff=18, 1986 χ=3 bundles, max h⁰=2 (h⁰=2)
  poly  84: n_toric=19, h11_eff=14, 1574 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  85: n_toric=22, h11_eff=16, 1128 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  86: n_toric=22, h11_eff=16, 1076 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  87: n_toric=22, h11_eff=16, 1540 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  88: n_toric=22, h11_eff=16, 1346 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  89: n_toric=22, h11_eff=16, 1374 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★ [NF]
  poly  90: n_toric=23, h11_eff=17, 1456 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  91: n_toric=23, h11_eff=17, 1494 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  92: n_toric=23, h11_eff=17, 1782 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  93: n_toric=23, h11_eff=17, 1564 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  94: n_toric=23, h11_eff=17, 1490 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  95: n_toric=23, h11_eff=17, 1564 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  96: n_toric=23, h11_eff=17, 1780 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  97: n_toric=24, h11_eff=18, 2028 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  98: n_toric=24, h11_eff=18, 1936 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★
  poly  99: n_toric=24, h11_eff=18, 1844 χ=3 bundles, max h⁰=1

────────────────────────────────────────────────────────────
  h11=19, h21=22  —  100 polytopes
────────────────────────────────────────────────────────────
  poly   0: n_toric=24, h11_eff=17, 2438 χ=3 bundles, max h⁰=1 [NF]
  poly   1: n_toric=27, h11_eff=19, 2440 χ=3 bundles, max h⁰=1
  poly   2: n_toric=21, h11_eff=16, 1392 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly   3: n_toric=24, h11_eff=17, 2078 χ=3 bundles, max h⁰=1 [NF]
  poly   4: n_toric=24, h11_eff=17, 2526 χ=3 bundles, max h⁰=1 [NF]
  poly   5: n_toric=21, h11_eff=15, 2290 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly   6: n_toric=21, h11_eff=16, 1390 χ=3 bundles, max h⁰=1 [NF]
  poly   7: n_toric=18, h11_eff=13, 1378 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly   8: n_toric=21, h11_eff=16, 1236 χ=3 bundles, max h⁰=1 [NF]
  poly   9: n_toric=23, h11_eff=17, 2336 χ=3 bundles, max h⁰=1 [NF]
  poly  10: n_toric=21, h11_eff=15, 2564 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  11: n_toric=22, h11_eff=16, 1736 χ=3 bundles, max h⁰=1 [NF]
  poly  12: n_toric=23, h11_eff=17, 1990 χ=3 bundles, max h⁰=1 [NF]
  poly  13: n_toric=22, h11_eff=17, 1788 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  14: n_toric=22, h11_eff=16, 1426 χ=3 bundles, max h⁰=1 [NF]
  poly  15: n_toric=19, h11_eff=14, 1680 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★ [NF]
  poly  16: n_toric=17, h11_eff=12,  976 χ=3 bundles, max h⁰=13 ★★★ HIT ★★★ [NF]
  poly  17: n_toric=23, h11_eff=17, 1882 χ=3 bundles, max h⁰=1 [NF]
  poly  18: n_toric=21, h11_eff=15, 2302 χ=3 bundles, max h⁰=1 [NF]
  poly  19: n_toric=22, h11_eff=16, 1250 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  20: n_toric=21, h11_eff=15, 2490 χ=3 bundles, max h⁰=1 [NF]
  poly  21: n_toric=24, h11_eff=17,  892 χ=3 bundles, max h⁰=1 [NF]
  poly  22: n_toric=22, h11_eff=17, 1238 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★ [NF]
  poly  23: n_toric=25, h11_eff=18, 1058 χ=3 bundles, max h⁰=1 [NF]
  poly  24: n_toric=26, h11_eff=19, 1944 χ=3 bundles, max h⁰=1
  poly  25: n_toric=24, h11_eff=19, 1688 χ=3 bundles, max h⁰=1
  poly  26: n_toric=22, h11_eff=16, 2022 χ=3 bundles, max h⁰=1 [NF]
  poly  27: n_toric=23, h11_eff=17, 2298 χ=3 bundles, max h⁰=1 [NF]
  poly  28: n_toric=23, h11_eff=17, 2002 χ=3 bundles, max h⁰=3 ★★★ HIT ★★★ [NF]
  poly  29: n_toric=21, h11_eff=15, 2756 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  30: n_toric=22, h11_eff=16, 1516 χ=3 bundles, max h⁰=1 [NF]
  poly  31: n_toric=24, h11_eff=17, 2168 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  32: n_toric=23, h11_eff=17, 2102 χ=3 bundles, max h⁰=1 [NF]
  poly  33: n_toric=25, h11_eff=18, 2156 χ=3 bundles, max h⁰=1 [NF]
  poly  34: n_toric=22, h11_eff=17, 2244 χ=3 bundles, max h⁰=6 ★★★ HIT ★★★ [NF]
  poly  35: n_toric=20, h11_eff=15, 1944 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  36: n_toric=20, h11_eff=15, 2684 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  37: n_toric=23, h11_eff=18, 1360 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★ [NF]
  poly  38: n_toric=22, h11_eff=16, 1184 χ=3 bundles, max h⁰=1 [NF]
  poly  39: n_toric=23, h11_eff=17, 1312 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★ [NF]
  poly  40: n_toric=21, h11_eff=15, 2816 χ=3 bundles, max h⁰=1 [NF]
  poly  41: n_toric=22, h11_eff=16, 1788 χ=3 bundles, max h⁰=1 [NF]
  poly  42: n_toric=23, h11_eff=17, 2220 χ=3 bundles, max h⁰=1 [NF]
  poly  43: n_toric=26, h11_eff=19, 2242 χ=3 bundles, max h⁰=5 ★★★ HIT ★★★
  poly  44: n_toric=24, h11_eff=18,  966 χ=3 bundles, max h⁰=4 ★★★ HIT ★★★ [NF]
  poly  45: n_toric=24, h11_eff=19, 1578 χ=3 bundles, max h⁰=1
  poly  46: n_toric=21, h11_eff=15, 2570 χ=3 bundles, max h⁰=1 [NF]
  poly  47: n_toric=23, h11_eff=17, 2244 χ=3 bundles, max h⁰=1 [NF]
  poly  48: n_toric=22, h11_eff=16, 1548 χ=3 bundles, max h⁰=1 [NF]
  poly  49: n_toric=24, h11_eff=17, 2360 χ=3 bundles, max h⁰=1 [NF]
  poly  50: n_toric=19, h11_eff=14, 1550 χ=3 bundles, max h⁰=10 ★★★ HIT ★★★ [NF]
  poly  51: n_toric=26, h11_eff=19, 1680 χ=3 bundles, max h⁰=1
  poly  52: n_toric=21, h11_eff=15, 2134 χ=3 bundles, max h⁰=7 ★★★ HIT ★★★ [NF]
  poly  53: n_toric=20, h11_eff=15, 1842 χ=3 bundles, max h⁰=16 ★★★ HIT ★★★ [NF]
