h11,h21,poly_idx,favorable,h11_eff,n_chi3,n_computed,max_h0,first_hit_at,n_ambient_skip,status
15,18,207,True,15,2866,79,3,79,78,pass
15,18,208,True,15,2354,7,3,7,6,pass
15,18,209,True,15,2684,293,3,293,292,pass
15,18,210,True,15,2804,305,3,305,304,pass
15,18,211,True,15,3036,722,3,722,721,pass
15,18,212,True,15,3446,222,3,222,221,pass
15,18,213,True,15,2862,1338,3,1338,1337,pass
15,18,214,True,15,2574,1,3,1,0,pass
15,18,215,False,14,2606,1741,4,1741,1740,pass
15,18,216,True,15,2758,85,3,85,84,pass
15,18,217,True,15,2066,2066,0,-1,2066,skip
15,18,218,False,14,2062,2062,0,-1,2062,skip
15,18,219,True,15,2048,498,3,498,497,pass
15,18,220,True,15,2316,41,3,41,40,pass
15,18,221,True,15,2008,1,3,1,0,pass
15,18,222,True,15,2060,1,3,1,0,pass
15,18,223,True,15,2186,21,3,21,20,pass
15,18,224,False,14,1502,1502,0,-1,1502,skip
15,18,225,False,14,2592,2592,0,-1,2592,skip
15,18,226,True,15,2060,1,3,1,0,pass
15,18,227,False,14,2148,32,3,32,31,pass
15,18,228,True,15,2258,2258,0,-1,2258,skip
15,18,229,True,15,3722,687,3,687,686,pass
15,18,230,True,15,2786,26,3,26,25,pass
