h11,h21,poly_idx,favorable,h11_eff,n_chi3,n_computed,max_h0,first_hit_at,n_ambient_skip,status
18,21,100000,True,18,1928,1928,0,-1,1928,skip
18,21,100001,True,18,1848,1848,0,-1,1848,skip
18,21,100002,True,18,1912,1912,0,-1,1912,skip
18,21,100003,True,18,1876,1876,0,-1,1876,skip
18,21,100004,True,18,2090,2090,0,-1,2090,skip
18,21,100005,True,18,1752,163,3,163,162,pass
18,21,100006,True,18,1798,1798,0,-1,1798,skip
18,21,100007,True,18,1986,1986,0,-1,1986,skip
18,21,100008,True,18,2174,2174,0,-1,2174,skip
18,21,100009,True,18,2096,2096,0,-1,2096,skip
18,21,100010,True,18,1812,1812,0,-1,1812,skip
18,21,100011,True,18,1326,1326,0,-1,1326,skip
18,21,100012,True,18,2048,2048,0,-1,2048,skip
18,21,100013,True,18,2152,2152,0,-1,2152,skip
18,21,100014,True,18,1352,1,3,1,0,pass
18,21,100015,True,18,1786,1786,0,-1,1786,skip
18,21,100016,True,18,2080,2080,0,-1,2080,skip
18,21,100017,True,18,2224,2224,0,-1,2224,skip
18,21,100018,True,18,1888,1888,0,-1,1888,skip
18,21,100019,True,18,2136,2136,0,-1,2136,skip
18,21,100020,True,18,2452,857,3,857,856,pass
18,21,100021,False,17,1686,1686,0,-1,1686,skip
18,21,100022,True,18,1916,1916,0,-1,1916,skip
18,21,100023,True,18,2414,159,3,159,158,pass
18,21,100024,True,18,1692,71,3,71,70,pass
18,21,100025,True,18,2008,171,3,171,170,pass
18,21,100026,True,18,1930,149,3,149,148,pass
18,21,100027,True,18,2094,143,3,143,142,pass
18,21,100028,True,18,1658,1658,0,-1,1658,skip
18,21,100029,True,18,1888,1888,0,-1,1888,skip
18,21,100030,True,18,1896,1896,0,-1,1896,skip
18,21,100031,True,18,2008,2008,0,-1,2008,skip
18,21,100032,True,18,2310,2310,0,-1,2310,skip
18,21,100033,True,18,2122,199,3,199,198,pass
18,21,100034,True,18,1720,1720,0,-1,1720,skip
18,21,100035,True,18,1440,1440,0,-1,1440,skip
18,21,100036,False,17,1572,1572,0,-1,1572,skip
18,21,100037,True,18,1764,7,3,7,6,pass
18,21,100038,False,17,1724,1724,0,-1,1724,skip
18,21,100039,True,18,2026,2026,0,-1,2026,skip
18,21,100040,True,18,1740,103,3,103,102,pass
18,21,100041,True,18,2060,2060,0,-1,2060,skip
18,21,100042,True,18,2046,2046,0,-1,2046,skip
18,21,100043,True,18,1948,1948,0,-1,1948,skip
18,21,100044,True,18,1936,1936,0,-1,1936,skip
18,21,100045,True,18,1838,1838,0,-1,1838,skip
18,21,100046,True,18,1920,171,3,171,170,pass
18,21,100047,True,18,2018,2018,0,-1,2018,skip
18,21,100048,True,18,2028,209,3,209,208,pass
18,21,100049,True,18,1780,135,3,135,134,pass
18,21,100050,False,17,1816,7,3,7,6,pass
18,21,100051,True,18,1626,1626,0,-1,1626,skip
18,21,100052,True,18,1672,1672,0,-1,1672,skip
18,21,100053,True,18,1728,1728,0,-1,1728,skip
18,21,100054,True,18,1598,1598,0,-1,1598,skip
18,21,100055,True,18,1912,1912,0,-1,1912,skip
18,21,100056,True,18,2148,2148,0,-1,2148,skip
18,21,100057,True,18,1676,1676,0,-1,1676,skip
18,21,100058,True,18,1884,1884,0,-1,1884,skip
18,21,100059,True,18,2168,191,3,191,190,pass
18,21,100060,True,18,1560,1560,0,-1,1560,skip
18,21,100061,True,18,1854,83,3,83,82,pass
18,21,100062,True,18,2008,2008,0,-1,2008,skip
18,21,100063,True,18,1906,159,3,159,158,pass
18,21,100064,True,18,1958,519,3,519,518,pass
18,21,100065,True,18,1868,1868,0,-1,1868,skip
18,21,100066,True,18,1678,1678,0,-1,1678,skip
18,21,100067,True,18,2422,277,3,277,276,pass
18,21,100068,True,18,1824,147,3,147,146,pass
18,21,100069,True,18,2014,171,3,171,170,pass
18,21,100070,True,18,2070,139,3,139,138,pass
18,21,100071,True,18,1956,1956,0,-1,1956,skip
18,21,100072,True,18,1762,1762,0,-1,1762,skip
18,21,100073,True,18,2044,2044,0,-1,2044,skip
18,21,100074,True,18,1930,1930,0,-1,1930,skip
18,21,100075,True,18,1898,1898,0,-1,1898,skip
18,21,100076,True,18,1630,1630,0,-1,1630,skip
18,21,100077,True,18,2498,2498,0,-1,2498,skip
18,21,100078,True,18,1812,183,3,183,182,pass
18,21,100079,True,18,1906,1906,0,-1,1906,skip
18,21,100080,True,18,1722,1722,0,-1,1722,skip
18,21,100081,True,18,1914,1914,0,-1,1914,skip
18,21,100082,True,18,2348,2348,0,-1,2348,skip
18,21,100083,True,18,1978,1978,0,-1,1978,skip
18,21,100084,True,18,2100,5,3,5,4,pass
18,21,100085,True,18,1896,165,3,165,164,pass
18,21,100086,True,18,1906,7,3,7,6,pass
18,21,100087,True,18,2554,2554,0,-1,2554,skip
18,21,100088,True,18,2388,245,3,245,244,pass
18,21,100089,True,18,2144,2144,0,-1,2144,skip
18,21,100090,True,18,1922,189,3,189,188,pass
18,21,100091,True,18,2012,2012,0,-1,2012,skip
18,21,100092,True,18,1748,1748,0,-1,1748,skip
18,21,100093,True,18,1598,119,3,119,118,pass
18,21,100094,True,18,1700,1700,0,-1,1700,skip
18,21,100095,True,18,2408,213,3,213,212,pass
18,21,100096,True,18,2134,2134,0,-1,2134,skip
18,21,100097,True,18,1990,1990,0,-1,1990,skip
18,21,100098,True,18,2264,2264,0,-1,2264,skip
18,21,100099,True,18,2044,199,3,199,198,pass
18,21,100100,True,18,1970,145,3,145,144,pass
18,21,100101,True,18,2508,2508,0,-1,2508,skip
18,21,100102,True,18,2372,2372,0,-1,2372,skip
18,21,100103,True,18,2234,2234,0,-1,2234,skip
18,21,100104,True,18,1960,1960,0,-1,1960,skip
18,21,100105,True,18,1908,1908,0,-1,1908,skip
18,21,100106,True,18,1804,1804,0,-1,1804,skip
18,21,100107,True,18,1958,153,3,153,152,pass
18,21,100108,True,18,1914,145,3,145,144,pass
18,21,100109,True,18,1776,175,3,175,174,pass
18,21,100110,True,18,2486,2486,0,-1,2486,skip
18,21,100111,True,18,1774,1774,0,-1,1774,skip
18,21,100112,True,18,1746,1746,0,-1,1746,skip
18,21,100113,True,18,1868,1868,0,-1,1868,skip
18,21,100114,True,18,1962,1962,0,-1,1962,skip
18,21,100115,True,18,2186,2186,0,-1,2186,skip
18,21,100116,True,18,1848,1848,0,-1,1848,skip
18,21,100117,True,18,1724,101,3,101,100,pass
18,21,100118,True,18,2230,2230,0,-1,2230,skip
18,21,100119,True,18,2230,199,3,199,198,pass
18,21,100120,True,18,1962,1962,0,-1,1962,skip
18,21,100121,True,18,1372,1372,0,-1,1372,skip
18,21,100122,True,18,1890,1890,0,-1,1890,skip
18,21,100123,True,18,1972,1972,0,-1,1972,skip
18,21,100124,True,18,2068,185,3,185,184,pass
18,21,100125,True,18,2164,2164,0,-1,2164,skip
18,21,100126,True,18,2002,2002,0,-1,2002,skip
18,21,100127,True,18,1616,1616,0,-1,1616,skip
18,21,100128,True,18,1806,1806,0,-1,1806,skip
18,21,100129,True,18,1852,187,3,187,186,pass
18,21,100130,True,18,1916,1916,0,-1,1916,skip
18,21,100131,True,18,1910,1910,0,-1,1910,skip
18,21,100132,True,18,1622,147,3,147,146,pass
18,21,100133,True,18,2044,125,3,125,124,pass
18,21,100134,True,18,1862,1862,0,-1,1862,skip
18,21,100135,True,18,1844,1844,0,-1,1844,skip
18,21,100136,True,18,1880,1880,0,-1,1880,skip
18,21,100137,True,18,2014,453,3,453,452,pass
18,21,100138,True,18,1526,1526,0,-1,1526,skip
18,21,100139,True,18,1660,1660,0,-1,1660,skip
18,21,100140,True,18,1956,331,3,331,330,pass
18,21,100141,True,18,1926,157,3,157,156,pass
18,21,100142,True,18,1774,1774,0,-1,1774,skip
18,21,100143,True,18,1824,1824,0,-1,1824,skip
18,21,100144,True,18,1912,157,3,157,156,pass
18,21,100145,True,18,1816,1816,0,-1,1816,skip
18,21,100146,True,18,2362,2362,0,-1,2362,skip
18,21,100147,True,18,1304,1304,0,-1,1304,skip
18,21,100148,True,18,1580,1580,0,-1,1580,skip
18,21,100149,True,18,1800,1800,0,-1,1800,skip
18,21,100150,True,18,1886,1886,0,-1,1886,skip
18,21,100151,True,18,2258,525,3,525,524,pass
18,21,100152,True,18,2150,2150,0,-1,2150,skip
18,21,100153,True,18,2160,2160,0,-1,2160,skip
18,21,100154,True,18,2342,2342,0,-1,2342,skip
18,21,100155,True,18,2158,2158,0,-1,2158,skip
18,21,100156,True,18,2610,2610,0,-1,2610,skip
18,21,100157,True,18,1480,1480,0,-1,1480,skip
18,21,100158,True,18,1972,1972,0,-1,1972,skip
18,21,100159,True,18,1648,1648,0,-1,1648,skip
18,21,100160,True,18,1958,1958,0,-1,1958,skip
18,21,100161,True,18,2072,2072,0,-1,2072,skip
18,21,100162,True,18,1952,1952,0,-1,1952,skip
18,21,100163,True,18,2420,2420,0,-1,2420,skip
18,21,100164,True,18,2466,2466,0,-1,2466,skip
18,21,100165,True,18,2212,2212,0,-1,2212,skip
18,21,100166,True,18,1850,1850,0,-1,1850,skip
18,21,100167,True,18,1930,1930,0,-1,1930,skip
18,21,100168,True,18,1866,1866,0,-1,1866,skip
18,21,100169,True,18,1956,1956,0,-1,1956,skip
18,21,100170,True,18,1858,1858,0,-1,1858,skip
18,21,100171,True,18,1710,1710,0,-1,1710,skip
18,21,100172,True,18,1638,1638,0,-1,1638,skip
18,21,100173,True,18,2092,2092,0,-1,2092,skip
18,21,100174,True,18,1820,1820,0,-1,1820,skip
18,21,100175,True,18,1898,1898,0,-1,1898,skip
18,21,100176,True,18,2176,2176,0,-1,2176,skip
18,21,100177,True,18,1670,1670,0,-1,1670,skip
18,21,100178,True,18,1556,1556,0,-1,1556,skip
18,21,100179,True,18,1910,1910,0,-1,1910,skip
18,21,100180,True,18,1844,1844,0,-1,1844,skip
18,21,100181,True,18,1974,1974,0,-1,1974,skip
18,21,100182,True,18,2028,2028,0,-1,2028,skip
18,21,100183,True,18,2038,2038,0,-1,2038,skip
18,21,100184,True,18,1834,1834,0,-1,1834,skip
18,21,100185,True,18,2110,2110,0,-1,2110,skip
18,21,100186,True,18,1804,1804,0,-1,1804,skip
18,21,100187,True,18,2060,2060,0,-1,2060,skip
18,21,100188,True,18,1746,1746,0,-1,1746,skip
18,21,100189,True,18,1856,1856,0,-1,1856,skip
18,21,100190,True,18,1942,1942,0,-1,1942,skip
18,21,100191,True,18,2256,2256,0,-1,2256,skip
18,21,100192,True,18,2336,2336,0,-1,2336,skip
18,21,100193,True,18,1860,161,3,161,160,pass
18,21,100194,True,18,1946,1946,0,-1,1946,skip
18,21,100195,True,18,1922,1922,0,-1,1922,skip
18,21,100196,True,18,1946,1946,0,-1,1946,skip
18,21,100197,True,18,2254,2254,0,-1,2254,skip
18,21,100198,True,18,1964,1964,0,-1,1964,skip
18,21,100199,True,18,2524,2524,0,-1,2524,skip
18,21,100200,True,18,2642,2642,0,-1,2642,skip
18,21,100201,True,18,2314,2314,0,-1,2314,skip
18,21,100202,True,18,2320,2320,0,-1,2320,skip
18,21,100203,True,18,1926,135,3,135,134,pass
18,21,100204,True,18,2430,2430,0,-1,2430,skip
18,21,100205,True,18,2208,2208,0,-1,2208,skip
18,21,100206,True,18,1700,1700,0,-1,1700,skip
18,21,100207,True,18,1730,1730,0,-1,1730,skip
18,21,100208,True,18,1958,143,3,143,142,pass
18,21,100209,True,18,2360,2360,0,-1,2360,skip
18,21,100210,True,18,1780,1780,0,-1,1780,skip
18,21,100211,True,18,1992,105,3,105,104,pass
18,21,100212,True,18,1764,1764,0,-1,1764,skip
18,21,100213,True,18,1554,117,3,117,116,pass
18,21,100214,True,18,1332,1332,0,-1,1332,skip
18,21,100215,True,18,1780,1780,0,-1,1780,skip
18,21,100216,True,18,2068,2068,0,-1,2068,skip
18,21,100217,True,18,2028,2028,0,-1,2028,skip
18,21,100218,True,18,2122,2122,0,-1,2122,skip
18,21,100219,True,18,2114,7,3,7,6,pass
18,21,100220,True,18,1510,1510,0,-1,1510,skip
18,21,100221,True,18,2290,2290,0,-1,2290,skip
18,21,100222,True,18,2208,2208,0,-1,2208,skip
18,21,100223,True,18,1780,1780,0,-1,1780,skip
18,21,100224,True,18,1618,1618,0,-1,1618,skip
18,21,100225,True,18,2016,2016,0,-1,2016,skip
18,21,100226,True,18,2094,2094,0,-1,2094,skip
18,21,100227,True,18,1804,1804,0,-1,1804,skip
18,21,100228,True,18,1862,1862,0,-1,1862,skip
18,21,100229,True,18,1680,1680,0,-1,1680,skip
18,21,100230,True,18,1522,1522,0,-1,1522,skip
18,21,100231,True,18,1712,1712,0,-1,1712,skip
18,21,100232,True,18,1732,1732,0,-1,1732,skip
18,21,100233,True,18,1852,1852,0,-1,1852,skip
18,21,100234,True,18,1678,1678,0,-1,1678,skip
18,21,100235,True,18,1758,1758,0,-1,1758,skip
18,21,100236,True,18,2340,2340,0,-1,2340,skip
18,21,100237,True,18,2116,2116,0,-1,2116,skip
18,21,100238,True,18,1686,1686,0,-1,1686,skip
18,21,100239,True,18,1788,1788,0,-1,1788,skip
18,21,100240,True,18,1546,1546,0,-1,1546,skip
18,21,100241,True,18,1844,1844,0,-1,1844,skip
18,21,100242,True,18,1798,1798,0,-1,1798,skip
18,21,100243,True,18,1896,105,3,105,104,pass
18,21,100244,True,18,2084,247,3,247,246,pass
18,21,100245,True,18,1948,1948,0,-1,1948,skip
18,21,100246,True,18,1586,1,3,1,0,pass
18,21,100247,True,18,1638,1638,0,-1,1638,skip
18,21,100248,True,18,1792,1792,0,-1,1792,skip
18,21,100249,True,18,2022,2022,0,-1,2022,skip
18,21,100250,True,18,2072,2072,0,-1,2072,skip
18,21,100251,True,18,1702,1702,0,-1,1702,skip
18,21,100252,True,18,2240,2240,0,-1,2240,skip
18,21,100253,True,18,2266,2266,0,-1,2266,skip
18,21,100254,True,18,1826,1826,0,-1,1826,skip
18,21,100255,True,18,2020,2020,0,-1,2020,skip
18,21,100256,True,18,2036,2036,0,-1,2036,skip
18,21,100257,True,18,1764,1764,0,-1,1764,skip
18,21,100258,True,18,1836,165,3,165,164,pass
18,21,100259,True,18,2092,117,3,117,116,pass
18,21,100260,True,18,2146,2146,0,-1,2146,skip
18,21,100261,True,18,2160,2160,0,-1,2160,skip
18,21,100262,True,18,2160,2160,0,-1,2160,skip
18,21,100263,True,18,2068,85,3,85,84,pass
18,21,100264,True,18,1498,1,3,1,0,pass
18,21,100265,True,18,2094,2094,0,-1,2094,skip
18,21,100266,True,18,2086,2086,0,-1,2086,skip
18,21,100267,True,18,2042,2042,0,-1,2042,skip
18,21,100268,True,18,2178,2178,0,-1,2178,skip
18,21,100269,True,18,2236,2236,0,-1,2236,skip
18,21,100270,True,18,1648,1648,0,-1,1648,skip
18,21,100271,True,18,2192,2192,0,-1,2192,skip
18,21,100272,True,18,2034,2034,0,-1,2034,skip
18,21,100273,True,18,2138,2138,0,-1,2138,skip
18,21,100274,True,18,1330,1,3,1,0,pass
18,21,100275,True,18,1940,1940,0,-1,1940,skip
18,21,100276,True,18,1652,1652,0,-1,1652,skip
18,21,100277,True,18,2236,2236,0,-1,2236,skip
18,21,100278,True,18,2014,2014,0,-1,2014,skip
18,21,100279,True,18,1852,1852,0,-1,1852,skip
18,21,100280,True,18,1784,3,3,3,2,pass
18,21,100281,True,18,2056,2056,0,-1,2056,skip
18,21,100282,True,18,1796,1796,0,-1,1796,skip
18,21,100283,True,18,1520,1,3,1,0,pass
18,21,100284,True,18,1832,3,3,3,2,pass
18,21,100285,True,18,1850,1850,0,-1,1850,skip
18,21,100286,False,17,1190,1190,0,-1,1190,skip
18,21,100287,True,18,1750,1750,0,-1,1750,skip
18,21,100288,True,18,1730,1730,0,-1,1730,skip
18,21,100289,True,18,1980,1980,0,-1,1980,skip
18,21,100290,True,18,2184,2184,0,-1,2184,skip
18,21,100291,True,18,2466,2466,0,-1,2466,skip
18,21,100292,True,18,1548,1548,0,-1,1548,skip
18,21,100293,True,18,1874,1874,0,-1,1874,skip
18,21,100294,True,18,2258,2258,0,-1,2258,skip
18,21,100295,True,18,2008,2008,0,-1,2008,skip
18,21,100296,True,18,2456,2456,0,-1,2456,skip
18,21,100297,True,18,1918,1918,0,-1,1918,skip
18,21,100298,True,18,2090,2090,0,-1,2090,skip
18,21,100299,True,18,1864,1864,0,-1,1864,skip
18,21,100300,True,18,1522,1522,0,-1,1522,skip
18,21,100301,True,18,2130,2130,0,-1,2130,skip
18,21,100302,True,18,1794,1794,0,-1,1794,skip
18,21,100303,True,18,1802,1802,0,-1,1802,skip
18,21,100304,True,18,2092,2092,0,-1,2092,skip
18,21,100305,True,18,2098,2098,0,-1,2098,skip
18,21,100306,False,17,1822,1822,0,-1,1822,skip
18,21,100307,True,18,1668,1668,0,-1,1668,skip
18,21,100308,True,18,2078,2078,0,-1,2078,skip
18,21,100309,True,18,1738,1738,0,-1,1738,skip
18,21,100310,True,18,2040,3,3,3,2,pass
18,21,100311,True,18,2018,2018,0,-1,2018,skip
18,21,100312,True,18,1706,1706,0,-1,1706,skip
18,21,100313,True,18,1514,1514,0,-1,1514,skip
18,21,100314,True,18,1176,1176,0,-1,1176,skip
18,21,100315,True,18,1774,1774,0,-1,1774,skip
18,21,100316,True,18,1614,1614,0,-1,1614,skip
18,21,100317,True,18,1558,1558,0,-1,1558,skip
18,21,100318,True,18,1752,1752,0,-1,1752,skip
18,21,100319,True,18,1802,1802,0,-1,1802,skip
18,21,100320,True,18,1936,1936,0,-1,1936,skip
18,21,100321,True,18,2268,2268,0,-1,2268,skip
18,21,100322,True,18,2222,2222,0,-1,2222,skip
18,21,100323,True,18,2430,2430,0,-1,2430,skip
18,21,100324,True,18,1890,1890,0,-1,1890,skip
18,21,100325,True,18,2282,2282,0,-1,2282,skip
18,21,100326,True,18,1518,1518,0,-1,1518,skip
18,21,100327,True,18,2084,2084,0,-1,2084,skip
18,21,100328,True,18,1466,1466,0,-1,1466,skip
18,21,100329,True,18,1682,1682,0,-1,1682,skip
18,21,100330,True,18,2270,2270,0,-1,2270,skip
18,21,100331,True,18,1666,1666,0,-1,1666,skip
18,21,100332,True,18,2314,2314,0,-1,2314,skip
18,21,100333,False,17,1768,1768,0,-1,1768,skip
18,21,100334,True,18,1836,1836,0,-1,1836,skip
18,21,100335,True,18,1972,1972,0,-1,1972,skip
18,21,100336,True,18,2034,339,3,339,338,pass
18,21,100337,True,18,1796,1796,0,-1,1796,skip
18,21,100338,True,18,1864,5,3,5,4,pass
18,21,100339,True,18,1654,1654,0,-1,1654,skip
18,21,100340,True,18,2290,2290,0,-1,2290,skip
18,21,100341,True,18,1982,1982,0,-1,1982,skip
18,21,100342,True,18,1694,1694,0,-1,1694,skip
18,21,100343,True,18,1918,1918,0,-1,1918,skip
18,21,100344,True,18,1738,211,3,211,210,pass
18,21,100345,True,18,2060,2060,0,-1,2060,skip
18,21,100346,True,18,1790,1790,0,-1,1790,skip
18,21,100347,True,18,2290,2290,0,-1,2290,skip
18,21,100348,True,18,1672,1672,0,-1,1672,skip
18,21,100349,True,18,1874,5,3,5,4,pass
18,21,100350,True,18,2126,2126,0,-1,2126,skip
18,21,100351,True,18,2116,2116,0,-1,2116,skip
18,21,100352,True,18,1888,1888,0,-1,1888,skip
18,21,100353,True,18,1654,1654,0,-1,1654,skip
18,21,100354,True,18,1316,1316,0,-1,1316,skip
18,21,100355,True,18,1794,1794,0,-1,1794,skip
18,21,100356,True,18,1766,1766,0,-1,1766,skip
18,21,100357,True,18,1874,1874,0,-1,1874,skip
18,21,100358,True,18,2046,2046,0,-1,2046,skip
18,21,100359,True,18,1644,1644,0,-1,1644,skip
18,21,100360,True,18,1832,177,3,177,176,pass
18,21,100361,True,18,2294,2294,0,-1,2294,skip
18,21,100362,True,18,1822,1822,0,-1,1822,skip
18,21,100363,True,18,2448,2448,0,-1,2448,skip
18,21,100364,True,18,2044,2044,0,-1,2044,skip
18,21,100365,True,18,2044,2044,0,-1,2044,skip
18,21,100366,True,18,1776,1776,0,-1,1776,skip
18,21,100367,True,18,1610,1610,0,-1,1610,skip
18,21,100368,True,18,1942,1942,0,-1,1942,skip
18,21,100369,True,18,1830,1830,0,-1,1830,skip
18,21,100370,True,18,2128,2128,0,-1,2128,skip
18,21,100371,True,18,1836,1836,0,-1,1836,skip
18,21,100372,True,18,1808,1808,0,-1,1808,skip
18,21,100373,True,18,1770,1770,0,-1,1770,skip
18,21,100374,True,18,2120,2120,0,-1,2120,skip
18,21,100375,True,18,2052,2052,0,-1,2052,skip
18,21,100376,True,18,2084,2084,0,-1,2084,skip
18,21,100377,True,18,1996,1996,0,-1,1996,skip
18,21,100378,True,18,2068,2068,0,-1,2068,skip
18,21,100379,True,18,1606,1606,0,-1,1606,skip
18,21,100380,True,18,1990,1990,0,-1,1990,skip
18,21,100381,True,18,2138,275,3,275,274,pass
18,21,100382,True,18,1996,1996,0,-1,1996,skip
18,21,100383,True,18,2200,2200,0,-1,2200,skip
18,21,100384,True,18,2152,2152,0,-1,2152,skip
18,21,100385,True,18,1538,1538,0,-1,1538,skip
18,21,100386,True,18,1656,1656,0,-1,1656,skip
18,21,100387,True,18,1738,1738,0,-1,1738,skip
18,21,100388,True,18,2066,2066,0,-1,2066,skip
18,21,100389,True,18,1508,1508,0,-1,1508,skip
18,21,100390,True,18,1850,1850,0,-1,1850,skip
18,21,100391,True,18,1396,1396,0,-1,1396,skip
18,21,100392,True,18,1888,1888,0,-1,1888,skip
18,21,100393,True,18,2182,5,3,5,4,pass
18,21,100394,True,18,1660,1660,0,-1,1660,skip
18,21,100395,True,18,1936,1,3,1,0,pass
18,21,100396,True,18,1878,1878,0,-1,1878,skip
18,21,100397,True,18,1876,1876,0,-1,1876,skip
18,21,100398,True,18,1840,1840,0,-1,1840,skip
18,21,100399,True,18,1892,1892,0,-1,1892,skip
18,21,100400,True,18,1938,1938,0,-1,1938,skip
18,21,100401,True,18,1984,1984,0,-1,1984,skip
18,21,100402,True,18,2136,2136,0,-1,2136,skip
18,21,100403,True,18,1858,3,3,3,2,pass
18,21,100404,True,18,1420,1420,0,-1,1420,skip
18,21,100405,True,18,1916,35,3,35,34,pass
18,21,100406,True,18,1942,1942,0,-1,1942,skip
18,21,100407,True,18,1940,9,3,9,8,pass
18,21,100408,True,18,1620,1620,0,-1,1620,skip
18,21,100409,True,18,1676,45,3,45,44,pass
18,21,100410,True,18,1992,11,3,11,10,pass
18,21,100411,True,18,1880,1880,0,-1,1880,skip
18,21,100412,True,18,1808,1808,0,-1,1808,skip
18,21,100413,True,18,1968,1968,0,-1,1968,skip
18,21,100414,True,18,1738,1738,0,-1,1738,skip
18,21,100415,True,18,2048,2048,0,-1,2048,skip
18,21,100416,True,18,1774,1774,0,-1,1774,skip
18,21,100417,True,18,1670,1670,0,-1,1670,skip
18,21,100418,True,18,1866,1866,0,-1,1866,skip
18,21,100419,True,18,1340,1340,0,-1,1340,skip
18,21,100420,True,18,1946,1946,0,-1,1946,skip
18,21,100421,True,18,1924,1924,0,-1,1924,skip
18,21,100422,True,18,2006,2006,0,-1,2006,skip
18,21,100423,True,18,2198,2198,0,-1,2198,skip
18,21,100424,True,18,2004,2004,0,-1,2004,skip
18,21,100425,True,18,1382,1382,0,-1,1382,skip
18,21,100426,True,18,1622,1622,0,-1,1622,skip
18,21,100427,True,18,2008,2008,0,-1,2008,skip
18,21,100428,True,18,1508,1508,0,-1,1508,skip
18,21,100429,True,18,1740,1740,0,-1,1740,skip
18,21,100430,True,18,2026,2026,0,-1,2026,skip
18,21,100431,True,18,1680,1680,0,-1,1680,skip
18,21,100432,True,18,2174,2174,0,-1,2174,skip
18,21,100433,True,18,1764,1764,0,-1,1764,skip
18,21,100434,True,18,1716,1716,0,-1,1716,skip
18,21,100435,True,18,2060,2060,0,-1,2060,skip
18,21,100436,True,18,2004,2004,0,-1,2004,skip
18,21,100437,True,18,2082,2082,0,-1,2082,skip
18,21,100438,True,18,1276,1276,0,-1,1276,skip
18,21,100439,True,18,1918,1918,0,-1,1918,skip
18,21,100440,True,18,1880,1880,0,-1,1880,skip
18,21,100441,True,18,2058,2058,0,-1,2058,skip
18,21,100442,True,18,2354,2354,0,-1,2354,skip
18,21,100443,True,18,2078,2078,0,-1,2078,skip
18,21,100444,True,18,2164,2164,0,-1,2164,skip
18,21,100445,True,18,2288,2288,0,-1,2288,skip
18,21,100446,True,18,1686,1686,0,-1,1686,skip
18,21,100447,True,18,1240,1240,0,-1,1240,skip
18,21,100448,True,18,1968,1968,0,-1,1968,skip
18,21,100449,True,18,2172,59,3,59,58,pass
18,21,100450,True,18,1940,1940,0,-1,1940,skip
18,21,100451,True,18,1788,1788,0,-1,1788,skip
18,21,100452,False,17,1488,1488,0,-1,1488,skip
18,21,100453,True,18,1612,1612,0,-1,1612,skip
18,21,100454,True,18,1844,1844,0,-1,1844,skip
18,21,100455,True,18,1986,1986,0,-1,1986,skip
18,21,100456,True,18,1696,1696,0,-1,1696,skip
18,21,100457,True,18,1944,1944,0,-1,1944,skip
18,21,100458,True,18,2104,2104,0,-1,2104,skip
18,21,100459,True,18,2122,117,3,117,116,pass
18,21,100460,True,18,2102,445,3,445,444,pass
18,21,100461,True,18,2308,2308,0,-1,2308,skip
18,21,100462,True,18,2074,2074,0,-1,2074,skip
18,21,100463,True,18,1218,1218,0,-1,1218,skip
18,21,100464,True,18,1954,1954,0,-1,1954,skip
18,21,100465,True,18,2120,2120,0,-1,2120,skip
18,21,100466,True,18,2140,2140,0,-1,2140,skip
18,21,100467,True,18,2014,2014,0,-1,2014,skip
18,21,100468,True,18,2014,2014,0,-1,2014,skip
18,21,100469,True,18,1710,1710,0,-1,1710,skip
18,21,100470,True,18,1878,1878,0,-1,1878,skip
18,21,100471,True,18,1562,1562,0,-1,1562,skip
18,21,100472,True,18,1614,1614,0,-1,1614,skip
18,21,100473,True,18,1746,1746,0,-1,1746,skip
18,21,100474,True,18,1474,1474,0,-1,1474,skip
18,21,100475,True,18,1710,1710,0,-1,1710,skip
18,21,100476,True,18,1420,1420,0,-1,1420,skip
18,21,100477,True,18,2174,2174,0,-1,2174,skip
18,21,100478,True,18,2344,2344,0,-1,2344,skip
18,21,100479,True,18,1750,1750,0,-1,1750,skip
18,21,100480,True,18,2190,2190,0,-1,2190,skip
18,21,100481,True,18,1994,1994,0,-1,1994,skip
18,21,100482,True,18,2128,2128,0,-1,2128,skip
18,21,100483,True,18,2006,2006,0,-1,2006,skip
18,21,100484,True,18,1822,1822,0,-1,1822,skip
18,21,100485,True,18,1864,1864,0,-1,1864,skip
18,21,100486,True,18,2512,2512,0,-1,2512,skip
18,21,100487,True,18,2160,2160,0,-1,2160,skip
18,21,100488,True,18,2414,2414,0,-1,2414,skip
18,21,100489,True,18,1792,1792,0,-1,1792,skip
18,21,100490,True,18,1674,1674,0,-1,1674,skip
18,21,100491,True,18,1962,1962,0,-1,1962,skip
18,21,100492,True,18,2214,2214,0,-1,2214,skip
18,21,100493,True,18,1924,1924,0,-1,1924,skip
18,21,100494,True,18,1780,1780,0,-1,1780,skip
18,21,100495,False,17,1558,1558,0,-1,1558,skip
18,21,100496,True,18,2102,2102,0,-1,2102,skip
18,21,100497,True,18,1814,1814,0,-1,1814,skip
18,21,100498,True,18,1750,1750,0,-1,1750,skip
18,21,100499,True,18,2114,2114,0,-1,2114,skip
18,21,100500,True,18,1986,1986,0,-1,1986,skip
18,21,100501,True,18,1900,1900,0,-1,1900,skip
18,21,100502,True,18,1590,1590,0,-1,1590,skip
18,21,100503,True,18,2004,2004,0,-1,2004,skip
18,21,100504,True,18,2132,2132,0,-1,2132,skip
18,21,100505,True,18,1290,1290,0,-1,1290,skip
